group,lr,lambda_reg,use_scheduler,scheduler_type,eta_min,mean_val_seen,std_val_seen,n_runs_seen,values_seen,mean_val_unseen_at_best_val_seen,std_val_unseen_at_best_val_seen,n_runs_unseen_at_best_val_seen,values_unseen_at_best_val_seen
fusion_lstm_lr_1e-4_lambda_1e-3_No_scheduler_epochs_100,0.0001,0.001,False,None,N/A,0.7120722135113583,0.04402907811572138,3,"[0.7721130221130221, 0.6963404605263158, 0.6677631578947367]",0.623249838277064,0.05935587828103407,3,"[0.5423632218844984, 0.683127572016461, 0.6442587209302325]"
fusion_lstm_lr_1e-4_lambda_1e-2_No_scheduler_epochs_100,0.0001,0.01,False,None,N/A,0.7047655273395405,0.041037669599734365,3,"[0.7530712530712531, 0.708470394736842, 0.6527549342105263]",0.6881182391066009,0.06214447991364728,3,"[0.6244300911854104, 0.772410091250671, 0.667514534883721]"
fusion_lstm_lr_1e-4_lambda_1e-1_No_scheduler_epochs_100,0.0001,0.1,False,None,N/A,0.7223358226647699,0.04496759895606418,3,"[0.7837837837837838, 0.705797697368421, 0.6774259868421052]",0.6742017843680745,0.06604127231027809,3,"[0.6941489361702128, 0.7432456611200573, 0.5852107558139535]"
fusion_lstm_lr_1e-4_lambda_1e+00_No_scheduler_epochs_100,0.0001,1.0,False,None,N/A,0.6577735592949409,0.024704431299804114,3,"[0.6384111384111384, 0.6422697368421052, 0.692639802631579]",0.6722708245191438,0.04792324886306831,3,"[0.662613981762918, 0.735194131329397, 0.6190043604651163]"
fusion_lstm_lr_3e-4_lambda_1e-3_No_scheduler_epochs_100,0.0003,0.001,False,None,N/A,0.706846986041065,0.025520341509141824,3,"[0.7344389844389845, 0.7131990131578947, 0.6729029605263157]",0.7050229779113986,0.047721184408447956,3,"[0.6979483282674772, 0.7666845589550905, 0.6504360465116279]"
fusion_lstm_lr_3e-4_lambda_1e-2_No_scheduler_epochs_100,0.0003,0.01,False,None,N/A,0.7039206521114417,0.021787863622624786,3,"[0.7194922194922195, 0.7191611842105263, 0.673108552631579]",0.7569837951260159,0.056220713730666894,2,"[0.8132045088566827, 0.7007630813953489]"
fusion_lstm_lr_3e-4_lambda_1e-1_No_scheduler_epochs_100,0.0003,0.1,False,None,N/A,0.7254958120500884,0.03853517606580083,3,"[0.7782555282555282, 0.7109374999999999, 0.687294407894737]",0.6757502977244689,0.0406739743261308,3,"[0.6384878419452887, 0.7323313651816067, 0.6564316860465116]"
fusion_lstm_lr_1e-3_lambda_1e-3_No_scheduler_epochs_100,0.001,0.001,False,None,N/A,0.7270678086878745,0.04040598882390193,3,"[0.7813267813267813, 0.7154605263157895, 0.6844161184210527]",0.7171686090801271,0.053269353901835896,3,"[0.6922492401215806, 0.7911969940955448, 0.6680595930232559]"
fusion_lstm_lr_1e-3_lambda_1e-2_No_scheduler_epochs_100,0.001,0.01,False,None,N/A,0.7374254861919335,0.034252888701909824,3,"[0.7743652743652744, 0.7460937499999999, 0.6918174342105263]",0.7326487381897923,0.04791359677129037,3,"[0.6740121580547114, 0.7913759169797817, 0.7325581395348838]"
fusion_lstm_lr_1e-3_lambda_1e-1_No_scheduler_epochs_100,0.001,0.1,False,None,N/A,0.7488325084953374,0.04087477446496564,3,"[0.8018018018018018, 0.7423930921052632, 0.7023026315789473]",0.713351091962366,0.036550464216618284,3,"[0.6950987841945289, 0.7643585614600108, 0.6805959302325582]"
fusion_lstm_lr_1e-3_lambda_1e+00_No_scheduler_epochs_100,0.001,1.0,False,None,N/A,0.6674208972728709,0.05051585185979884,3,"[0.5997133497133497, 0.6815378289473684, 0.7210115131578947]",0.7016513893049886,0.04213104046777938,2,"[0.743782429772768, 0.6595203488372092]"
